fecha;temperatura;humedad;presion_atm;dd;viento;sensacion_termica;banda
2023-02-22;22.916666666666668;59.0;1011.4833333333332;255.0;4.5;22.916666666666668;valle
2023-02-23;19.683333333333334;78.16666666666667;1008.7666666666668;120.0;8.5;19.683333333333334;valle
2023-02-24;20.8;79.66666666666667;1012.5500000000001;236.66666666666666;5.0;20.8;valle
2023-02-25;19.8;83.83333333333333;1007.5;296.6666666666667;2.6666666666666665;19.8;valle
2023-02-26;19.566666666666666;66.66666666666667;1010.5833333333334;261.6666666666667;3.6666666666666665;19.566666666666666;valle
2023-02-27;20.616666666666667;64.66666666666667;1015.0333333333333;205.0;3.3333333333333335;20.616666666666667;valle
2023-02-28;25.633333333333336;62.5;1011.1333333333333;180.0;4.333333333333333;33.20826845463334;valle
2023-03-01;25.616666666666664;68.0;1008.7333333333332;275.0;3.3333333333333335;37.36021902006668;valle
2023-03-02;22.05;73.0;1009.0333333333333;270.0;4.5;25.59849969396667;valle
2023-03-03;25.083333333333332;67.0;1006.5;280.0;3.6666666666666665;32.30565768178666;valle
2023-03-04;23.45;76.66666666666667;1007.8166666666666;286.6666666666667;3.3333333333333335;27.18902254574667;valle
